Attaching to worker
[36mworker           |[0m 2022-02-02T16:05:24.479Z	INFO	worker/main.go:68	s3 storage configured	{"endpoint": "https://na-storage-1.transcoder.odysee.com"}
[36mworker           |[0m 2022-02-02T16:42:58.801Z	INFO	tower.worker	tower/pipeline.go:170	pipeline progressed	{"ref": "7c4febab", "percent": 5, "stage": "encoding"}
[36mworker           |[0m 2022-02-02T16:42:58.997Z	INFO	manager	manager/request.go:147	stream downloaded	{"url": "Hunter-Biden-PANIC-Phone-Call-Audio#11d88d13924f3ab3104e6ee60cf9af81bb30c7e3", "rate": 2481663, "size": 2356146, "seconds_spent": 0}
[36mworker           |[0m 2022-02-02T16:42:59.008Z	INFO	tower.worker	tower/pipeline.go:140	pipeline stage done	{"ref": "6468e08e", "stage": "downloading"}
[36mworker           |[0m 2022-02-02T16:42:59.008Z	INFO	tower.worker	tower/pipeline.go:155	pipeline stage started	{"ref": "6468e08e", "stage": "encoding"}
[36mworker           |[0m 2022-02-02T16:42:59.349Z	DEBUG	formats	ladder/ladder.go:55	tier definition higher than stream	{"tier": 1080, "height": 480}
[36mworker           |[0m 2022-02-02T16:42:59.350Z	DEBUG	formats	ladder/ladder.go:55	tier definition higher than stream	{"tier": 720, "height": 480}
[36mworker           |[0m 2022-02-02T16:42:59.350Z	DEBUG	formats	ladder/ladder.go:74	ladder built	{"tiers": [{"Definition":"","Height":480,"Width":854,"VideoBitrate":1297298,"AudioBitrate":"128k","Framerate":0,"BitrateCutoff":0},{"Definition":"360p","Height":360,"Width":640,"VideoBitrate":500000,"AudioBitrate":"96k","Framerate":0,"BitrateCutoff":0},{"Definition":"144p","Height":144,"Width":256,"VideoBitrate":100000,"AudioBitrate":"64k","Framerate":15,"BitrateCutoff":0}]}
[36mworker           |[0m 2022-02-02T16:42:59.350Z	INFO	tower.worker	encoder/encoder.go:153	starting transcoding	{"args": "-crf 23 -c:a aac -hls_playlist_type vod -master_pl_name master.m3u8 -var_stream_map v:0,a:0 v:1,a:1 v:2,a:2  -sws_flags bilinear -refs 1 -c:v libx264 -f hls -hls_time 6 -hls_flags independent_segments -hls_segment_filename v%v_s%06d.ts -force_key_frames expr:gte(t,n_forced*2) -sc_threshold 0 -pix_fmt yuv420p -ac 2 -ar 44100 -profile:v main -preset veryfast -strftime_mkdir 1 -map v:0 -filter:v:0 scale=-2:480 -maxrate:0 1297298 -bufsize:0 1297298 -g:0 60 -map a:0 -b:0 128k -map v:0 -filter:v:1 scale=-2:360 -maxrate:1 500000 -bufsize:1 500000 -g:1 60 -map a:0 -b:1 96k -map v:0 -filter:v:2 scale=-2:144 -maxrate:2 100000 -bufsize:2 100000 -r:2 15 -g:2 30 -map a:0 -b:2 64k", "media_duration": "87.934000", "media_bitrate": "214355", "media_width": 854, "media_height": 480, "input": "/storage/streams/6468e08eec40b34b366de528e3595853991601c4d148dab4065693c94e2a280a119d146094604373c46380a325f2202b", "output": "/storage/transcoded/6468e08eec40b34b366de528e3595853991601c4d148dab4065693c94e2a280a119d146094604373c46380a325f2202b"}
[36mworker           |[0m 2022-02-02T16:42:59.685Z	INFO	manager	manager/request.go:147	stream downloaded	{"url": "instant-karma!-actress-fired-after#c89c2b2dca17ff19d6795f27433ed7a6da136d6c", "rate": 2402688, "size": 208449192, "seconds_spent": 86}
[36mworker           |[0m 2022-02-02T16:42:59.686Z	INFO	tower.worker	tower/pipeline.go:140	pipeline stage done	{"ref": "b7dc415f", "stage": "downloading"}
[36mworker           |[0m 2022-02-02T16:42:59.687Z	INFO	tower.worker	tower/pipeline.go:155	pipeline stage started	{"ref": "b7dc415f", "stage": "encoding"}
[36mworker           |[0m 2022-02-02T16:43:01.017Z	INFO	tower.worker	tower/pipeline.go:170	pipeline progressed	{"ref": "e10a801b", "percent": 25, "stage": "encoding"}
[36mworker           |[0m 2022-02-02T16:43:01.720Z	DEBUG	formats	ladder/ladder.go:74	ladder built	{"tiers": [{"Definition":"1080p","Height":1080,"Width":1920,"VideoBitrate":3500000,"AudioBitrate":"160k","Framerate":0,"BitrateCutoff":0},{"Definition":"720p","Height":720,"Width":1280,"VideoBitrate":2500000,"AudioBitrate":"128k","Framerate":0,"BitrateCutoff":0},{"Definition":"360p","Height":360,"Width":640,"VideoBitrate":500000,"AudioBitrate":"96k","Framerate":0,"BitrateCutoff":0},{"Definition":"144p","Height":144,"Width":256,"VideoBitrate":100000,"AudioBitrate":"64k","Framerate":15,"BitrateCutoff":0}]}
[36mworker           |[0m 2022-02-02T16:43:01.720Z	INFO	tower.worker	encoder/encoder.go:153	starting transcoding	{"args": "-crf 23 -c:a aac -hls_playlist_type vod -master_pl_name master.m3u8 -c:v libx264 -f hls -hls_time 6 -hls_flags independent_segments -hls_segment_filename v%v_s%06d.ts -var_stream_map v:0,a:0 v:1,a:1 v:2,a:2 v:3,a:3  -sws_flags bilinear -refs 1 -force_key_frames expr:gte(t,n_forced*2) -sc_threshold 0 -pix_fmt yuv420p -ac 2 -ar 44100 -profile:v main -preset veryfast -strftime_mkdir 1 -map v:0 -filter:v:0 scale=-2:1080 -maxrate:0 3500000 -bufsize:0 3500000 -g:0 60 -map a:0 -b:0 160k -map v:0 -filter:v:1 scale=-2:720 -maxrate:1 2500000 -bufsize:1 2500000 -g:1 60 -map a:0 -b:1 128k -map v:0 -filter:v:2 scale=-2:360 -maxrate:2 500000 -bufsize:2 500000 -g:2 60 -map a:0 -b:2 96k -map v:0 -filter:v:3 scale=-2:144 -maxrate:3 100000 -bufsize:3 100000 -r:3 15 -g:3 30 -map a:0 -b:3 64k", "media_duration": "722.931000", "media_bitrate": "2306711", "media_width": 1920, "media_height": 1080, "input": "/storage/streams/b7dc415f82eec54721ab24396eef2eb7d46203d233f87b829959bb0bb127000ddd312eb173b249f8419a65ff75aaabc8", "output": "/storage/transcoded/b7dc415f82eec54721ab24396eef2eb7d46203d233f87b829959bb0bb127000ddd312eb173b249f8419a65ff75aaabc8"}
[36mworker           |[0m 2022-02-02T16:43:02.442Z	INFO	tower.worker	tower/pipeline.go:170	pipeline progressed	{"ref": "e9fa4ca5", "percent": 40, "stage": "encoding"}
[36mworker           |[0m 2022-02-02T16:43:03.056Z	INFO	manager	manager/request.go:147	stream downloaded	{"url": "you-should-buy-mars-for-idiots#2544cc4c7dee65f87eabca9a9613515d3bc8cb1a", "rate": 2487781, "size": 294138060, "seconds_spent": 118}
[36mworker           |[0m 2022-02-02T16:43:03.056Z	INFO	tower.worker	tower/pipeline.go:140	pipeline stage done	{"ref": "377f8d92", "stage": "downloading"}
[36mworker           |[0m 2022-02-02T16:43:03.056Z	INFO	tower.worker	tower/pipeline.go:155	pipeline stage started	{"ref": "377f8d92", "stage": "encoding"}
[36mworker           |[0m 2022-02-02T16:43:05.202Z	DEBUG	formats	ladder/ladder.go:74	ladder built	{"tiers": [{"Definition":"1080p","Height":1080,"Width":1920,"VideoBitrate":3500000,"AudioBitrate":"160k","Framerate":0,"BitrateCutoff":0},{"Definition":"720p","Height":720,"Width":1280,"VideoBitrate":2500000,"AudioBitrate":"128k","Framerate":0,"BitrateCutoff":0},{"Definition":"360p","Height":360,"Width":640,"VideoBitrate":500000,"AudioBitrate":"96k","Framerate":0,"BitrateCutoff":0},{"Definition":"144p","Height":144,"Width":256,"VideoBitrate":100000,"AudioBitrate":"64k","Framerate":15,"BitrateCutoff":0}]}
[36mworker           |[0m 2022-02-02T16:43:05.202Z	INFO	tower.worker	encoder/encoder.go:153	starting transcoding	{"args": "-crf 23 -c:a aac -hls_playlist_type vod -master_pl_name master.m3u8 -c:v libx264 -f hls -hls_time 6 -hls_flags independent_segments -hls_segment_filename v%v_s%06d.ts -var_stream_map v:0,a:0 v:1,a:1 v:2,a:2 v:3,a:3  -sws_flags bilinear -refs 1 -force_key_frames expr:gte(t,n_forced*2) -sc_threshold 0 -pix_fmt yuv420p -ac 2 -ar 44100 -profile:v main -preset veryfast -strftime_mkdir 1 -map v:0 -filter:v:0 scale=-2:1080 -maxrate:0 3500000 -bufsize:0 3500000 -g:0 60 -map a:0 -b:0 160k -map v:0 -filter:v:1 scale=-2:720 -maxrate:1 2500000 -bufsize:1 2500000 -g:1 60 -map a:0 -b:1 128k -map v:0 -filter:v:2 scale=-2:360 -maxrate:2 500000 -bufsize:2 500000 -g:2 60 -map a:0 -b:2 96k -map v:0 -filter:v:3 scale=-2:144 -maxrate:3 100000 -bufsize:3 100000 -r:3 15 -g:3 30 -map a:0 -b:3 64k", "media_duration": "763.751000", "media_bitrate": "3080983", "media_width": 1920, "media_height": 1080, "input": "/storage/streams/377f8d92b8de94b601819f2dcc41615a670e5b078346e2a454335ab04ebf8fe7596025f828c822d037ca70db7133a006", "output": "/storage/transcoded/377f8d92b8de94b601819f2dcc41615a670e5b078346e2a454335ab04ebf8fe7596025f828c822d037ca70db7133a006"}
[36mworker           |[0m 2022-02-02T16:43:05.876Z	INFO	tower.worker	tower/pipeline.go:170	pipeline progressed	{"ref": "6468e08e", "percent": 5, "stage": "encoding"}
[36mworker           |[0m 2022-02-02T16:43:06.382Z	INFO	tower.worker	tower/pipeline.go:170	pipeline progressed	{"ref": "c049fee7", "percent": 20, "stage": "encoding"}
[36mworker           |[0m 2022-02-02T16:43:06.973Z	INFO	tower.worker	tower/pipeline.go:170	pipeline progressed	{"ref": "6213182e", "percent": 30, "stage": "encoding"}
[36mworker           |[0m 2022-02-02T16:43:07.044Z	INFO	tower.worker	tower/pipeline.go:170	pipeline progressed	{"ref": "ef0e5afc", "percent": 60, "stage": "encoding"}
[36mworker           |[0m 2022-02-02T16:43:07.188Z	INFO	tower.worker	tower/pipeline.go:170	pipeline progressed	{"ref": "52dc1be1", "percent": 5, "stage": "encoding"}
[36mworker           |[0m 2022-02-02T16:43:09.997Z	INFO	tower.worker	tower/pipeline.go:170	pipeline progressed	{"ref": "6468e08e", "percent": 10, "stage": "encoding"}
[36mworker           |[0m 2022-02-02T16:43:12.138Z	INFO	tower.worker	tower/pipeline.go:170	pipeline progressed	{"ref": "af0eaab3", "percent": 45, "stage": "encoding"}
[36mworker           |[0m 2022-02-02T16:43:12.897Z	INFO	tower.worker	tower/pipeline.go:170	pipeline progressed	{"ref": "877854a0", "percent": 5, "stage": "encoding"}
[36mworker           |[0m 2022-02-02T16:43:13.547Z	INFO	tower.worker	tower/pipeline.go:170	pipeline progressed	{"ref": "6468e08e", "percent": 15, "stage": "encoding"}
[36mworker           |[0m 2022-02-02T16:43:15.782Z	INFO	tower.worker	tower/pipeline.go:170	pipeline progressed	{"ref": "9996e0ec", "percent": 5, "stage": "encoding"}
[36mworker           |[0m 2022-02-02T16:43:17.588Z	INFO	tower.worker	tower/pipeline.go:170	pipeline progressed	{"ref": "6468e08e", "percent": 20, "stage": "encoding"}
[36mworker           |[0m 2022-02-02T16:43:18.222Z	INFO	tower.worker	tower/pipeline.go:170	pipeline progressed	{"ref": "e10a801b", "percent": 30, "stage": "encoding"}
[36mworker           |[0m 2022-02-02T16:43:18.709Z	INFO	tower.worker	tower/pipeline.go:170	pipeline progressed	{"ref": "ef0e5afc", "percent": 65, "stage": "encoding"}
[36mworker           |[0m 2022-02-02T16:43:20.669Z	INFO	tower.worker	tower/pipeline.go:170	pipeline progressed	{"ref": "6468e08e", "percent": 25, "stage": "encoding"}
[36mworker           |[0m 2022-02-02T16:43:21.014Z	INFO	tower.worker	tower/pipeline.go:170	pipeline progressed	{"ref": "e9fa4ca5", "percent": 45, "stage": "encoding"}
[36mworker           |[0m 2022-02-02T16:43:23.769Z	INFO	tower.worker	tower/pipeline.go:170	pipeline progressed	{"ref": "6468e08e", "percent": 30, "stage": "encoding"}
[36mworker           |[0m 2022-02-02T16:43:26.893Z	INFO	tower.worker	tower/pipeline.go:170	pipeline progressed	{"ref": "6468e08e", "percent": 35, "stage": "encoding"}
[36mworker           |[0m 2022-02-02T16:43:27.842Z	INFO	tower.worker	tower/pipeline.go:170	pipeline progressed	{"ref": "af0eaab3", "percent": 50, "stage": "encoding"}
[36mworker           |[0m 2022-02-02T16:43:30.299Z	INFO	tower.worker	tower/pipeline.go:170	pipeline progressed	{"ref": "6213182e", "percent": 35, "stage": "encoding"}
[36mworker           |[0m 2022-02-02T16:43:30.418Z	INFO	tower.worker	tower/pipeline.go:170	pipeline progressed	{"ref": "ef0e5afc", "percent": 70, "stage": "encoding"}
[36mworker           |[0m 2022-02-02T16:43:30.483Z	INFO	tower.worker	tower/pipeline.go:170	pipeline progressed	{"ref": "6468e08e", "percent": 40, "stage": "encoding"}
[36mworker           |[0m 2022-02-02T16:43:31.755Z	INFO	manager	manager/request.go:147	stream downloaded	{"url": "dps-tyrant#c554422587efa6ed216e67184998896d36c135c9", "rate": 2516305, "size": 369641555, "seconds_spent": 146}
[36mworker           |[0m 2022-02-02T16:43:31.755Z	INFO	tower.worker	tower/pipeline.go:140	pipeline stage done	{"ref": "1ed6a65d", "stage": "downloading"}
[36mworker           |[0m 2022-02-02T16:43:31.755Z	INFO	tower.worker	tower/pipeline.go:155	pipeline stage started	{"ref": "1ed6a65d", "stage": "encoding"}
[36mworker           |[0m 2022-02-02T16:43:32.536Z	INFO	tower.worker	tower/pipeline.go:170	pipeline progressed	{"ref": "07f40192", "percent": 35, "stage": "encoding"}
[36mworker           |[0m 2022-02-02T16:43:33.010Z	INFO	tower.worker	tower/pipeline.go:170	pipeline progressed	{"ref": "6468e08e", "percent": 45, "stage": "encoding"}
[36mworker           |[0m 2022-02-02T16:43:33.893Z	INFO	manager	manager/request.go:147	stream downloaded	{"url": "even-slate-is-skeptical-of-joe-bidens'#d0b52ef2976a9b81897dd6968649782fd7645dfc", "rate": 2538396, "size": 378526729, "seconds_spent": 149}
[36mworker           |[0m 2022-02-02T16:43:33.893Z	INFO	tower.worker	tower/pipeline.go:140	pipeline stage done	{"ref": "61374be8", "stage": "downloading"}
[36mworker           |[0m 2022-02-02T16:43:33.893Z	INFO	tower.worker	tower/pipeline.go:155	pipeline stage started	{"ref": "61374be8", "stage": "encoding"}
[36mworker           |[0m 2022-02-02T16:43:35.899Z	INFO	tower.worker	tower/pipeline.go:170	pipeline progressed	{"ref": "81d7367a", "percent": 35, "stage": "encoding"}
[36mworker           |[0m 2022-02-02T16:43:36.226Z	DEBUG	formats	ladder/ladder.go:55	tier definition higher than stream	{"tier": 1080, "height": 720}
[36mworker           |[0m 2022-02-02T16:43:36.226Z	DEBUG	formats	ladder/ladder.go:74	ladder built	{"tiers": [{"Definition":"720p","Height":720,"Width":1280,"VideoBitrate":2500000,"AudioBitrate":"128k","Framerate":0,"BitrateCutoff":0},{"Definition":"360p","Height":360,"Width":640,"VideoBitrate":500000,"AudioBitrate":"96k","Framerate":0,"BitrateCutoff":0},{"Definition":"144p","Height":144,"Width":256,"VideoBitrate":100000,"AudioBitrate":"64k","Framerate":15,"BitrateCutoff":0}]}
[36mworker           |[0m 2022-02-02T16:43:36.226Z	INFO	tower.worker	encoder/encoder.go:153	starting transcoding	{"args": "-crf 23 -c:a aac -hls_playlist_type vod -master_pl_name master.m3u8 -var_stream_map v:0,a:0 v:1,a:1 v:2,a:2  -sws_flags bilinear -refs 1 -c:v libx264 -f hls -hls_time 6 -hls_flags independent_segments -hls_segment_filename v%v_s%06d.ts -force_key_frames expr:gte(t,n_forced*2) -sc_threshold 0 -pix_fmt yuv420p -ac 2 -ar 44100 -profile:v main -preset veryfast -strftime_mkdir 1 -map v:0 -filter:v:0 scale=-2:720 -maxrate:0 2500000 -bufsize:0 2500000 -g:0 60 -map a:0 -b:0 128k -map v:0 -filter:v:1 scale=-2:360 -maxrate:1 500000 -bufsize:1 500000 -g:1 60 -map a:0 -b:1 96k -map v:0 -filter:v:2 scale=-2:144 -maxrate:2 100000 -bufsize:2 100000 -r:2 15 -g:2 30 -map a:0 -b:2 64k", "media_duration": "1722.851000", "media_bitrate": "1716417", "media_width": 1280, "media_height": 720, "input": "/storage/streams/1ed6a65d79bf68766dafea56e098236b83a70299e6e933ba232289c2d06d3fc1684505f3893a7d846d299fae54d5b230", "output": "/storage/transcoded/1ed6a65d79bf68766dafea56e098236b83a70299e6e933ba232289c2d06d3fc1684505f3893a7d846d299fae54d5b230"}
[36mworker           |[0m 2022-02-02T16:43:36.600Z	INFO	tower.worker	tower/pipeline.go:170	pipeline progressed	{"ref": "6468e08e", "percent": 50, "stage": "encoding"}
[36mworker           |[0m 2022-02-02T16:43:36.769Z	DEBUG	formats	ladder/ladder.go:74	ladder built	{"tiers": [{"Definition":"1080p","Height":1080,"Width":1920,"VideoBitrate":3500000,"AudioBitrate":"160k","Framerate":0,"BitrateCutoff":0},{"Definition":"720p","Height":720,"Width":1280,"VideoBitrate":2500000,"AudioBitrate":"128k","Framerate":0,"BitrateCutoff":0},{"Definition":"360p","Height":360,"Width":640,"VideoBitrate":500000,"AudioBitrate":"96k","Framerate":0,"BitrateCutoff":0},{"Definition":"144p","Height":144,"Width":256,"VideoBitrate":100000,"AudioBitrate":"64k","Framerate":15,"BitrateCutoff":0}]}
[36mworker           |[0m 2022-02-02T16:43:36.801Z	INFO	tower.worker	encoder/encoder.go:153	starting transcoding	{"args": "-sc_threshold 0 -pix_fmt yuv420p -ac 2 -ar 44100 -profile:v main -preset veryfast -strftime_mkdir 1 -crf 23 -c:a aac -hls_playlist_type vod -master_pl_name master.m3u8 -c:v libx264 -f hls -hls_time 6 -hls_flags independent_segments -hls_segment_filename v%v_s%06d.ts -var_stream_map v:0,a:0 v:1,a:1 v:2,a:2 v:3,a:3  -sws_flags bilinear -refs 1 -force_key_frames expr:gte(t,n_forced*2) -map v:0 -filter:v:0 scale=-2:1080 -maxrate:0 3500000 -bufsize:0 3500000 -g:0 120 -map a:0 -b:0 160k -map v:0 -filter:v:1 scale=-2:720 -maxrate:1 2500000 -bufsize:1 2500000 -g:1 120 -map a:0 -b:1 128k -map v:0 -filter:v:2 scale=-2:360 -maxrate:2 500000 -bufsize:2 500000 -g:2 120 -map a:0 -b:2 96k -map v:0 -filter:v:3 scale=-2:144 -maxrate:3 100000 -bufsize:3 100000 -r:3 15 -g:3 30 -map a:0 -b:3 64k", "media_duration": "639.524000", "media_bitrate": "4735105", "media_width": 1920, "media_height": 1080, "input": "/storage/streams/61374be8cc594ca5ef44ed75f50fcf2377d26272406a089d230bd74fd963573bd9313225dfabe4c53ad0f9b486067fa0", "output": "/storage/transcoded/61374be8cc594ca5ef44ed75f50fcf2377d26272406a089d230bd74fd963573bd9313225dfabe4c53ad0f9b486067fa0"}
[36mworker           |[0m 2022-02-02T16:43:37.684Z	INFO	tower.worker	tower/pipeline.go:170	pipeline progressed	{"ref": "e10a801b", "percent": 35, "stage": "encoding"}
[36mworker           |[0m 2022-02-02T16:43:39.611Z	INFO	tower.worker	tower/pipeline.go:170	pipeline progressed	{"ref": "6912db7e", "percent": 5, "stage": "encoding"}
[36mworker           |[0m 2022-02-02T16:43:40.685Z	INFO	tower.worker	tower/pipeline.go:170	pipeline progressed	{"ref": "6468e08e", "percent": 55, "stage": "encoding"}
[36mworker           |[0m 2022-02-02T16:43:40.852Z	INFO	manager	manager/request.go:147	stream downloaded	{"url": "😱-c'était-sous-nos-yeux-depuis#8c11923543319f824b1b9a47a8443868f0faf66c", "rate": 2661442, "size": 415282055, "seconds_spent": 156}
[36mworker           |[0m 2022-02-02T16:43:40.852Z	INFO	tower.worker	tower/pipeline.go:140	pipeline stage done	{"ref": "fa09aea1", "stage": "downloading"}
[36mworker           |[0m 2022-02-02T16:43:40.852Z	INFO	tower.worker	tower/pipeline.go:155	pipeline stage started	{"ref": "fa09aea1", "stage": "encoding"}
[36mworker           |[0m 2022-02-02T16:43:40.857Z	INFO	manager	manager/request.go:147	stream downloaded	{"url": "Learn-Why-Soros-Compared-Xi-Jinping-to-'Hitler'#20ab2d5d8559f6e5f11559e11fa2fe5c9381e7ed", "rate": 2531628, "size": 395126127, "seconds_spent": 156}
[36mworker           |[0m 2022-02-02T16:43:40.857Z	INFO	tower.worker	tower/pipeline.go:140	pipeline stage done	{"ref": "5cf16c6f", "stage": "downloading"}
[36mworker           |[0m 2022-02-02T16:43:40.857Z	INFO	tower.worker	tower/pipeline.go:155	pipeline stage started	{"ref": "5cf16c6f", "stage": "encoding"}
[36mworker           |[0m 2022-02-02T16:43:41.173Z	INFO	tower.worker	tower/pipeline.go:170	pipeline progressed	{"ref": "e9fa4ca5", "percent": 50, "stage": "encoding"}
[36mworker           |[0m 2022-02-02T16:43:42.136Z	INFO	manager	manager/request.go:147	stream downloaded	{"url": "hunter-biden's-business-under-law#d04e0ac7f6e06f57364395ff7381e559c4c0b269", "rate": 2204949, "size": 346889885, "seconds_spent": 157}
[36mworker           |[0m 2022-02-02T16:43:42.137Z	INFO	tower.worker	tower/pipeline.go:140	pipeline stage done	{"ref": "76127c17", "stage": "downloading"}
[36mworker           |[0m 2022-02-02T16:43:42.137Z	INFO	tower.worker	tower/pipeline.go:155	pipeline stage started	{"ref": "76127c17", "stage": "encoding"}
[36mworker           |[0m 2022-02-02T16:43:42.140Z	INFO	manager	manager/request.go:147	stream downloaded	{"url": "ottawa-freedom-convoy-2#2a62f4fa5af1fb3cfc3375cba439fa3a2a4b27fa", "rate": 2269474, "size": 316193225, "seconds_spent": 139}
[36mworker           |[0m 2022-02-02T16:43:42.141Z	INFO	tower.worker	tower/pipeline.go:140	pipeline stage done	{"ref": "6ab08e61", "stage": "downloading"}
[36mworker           |[0m 2022-02-02T16:43:42.141Z	INFO	tower.worker	tower/pipeline.go:155	pipeline stage started	{"ref": "6ab08e61", "stage": "encoding"}
[36mworker           |[0m 2022-02-02T16:43:42.170Z	INFO	tower.worker	tower/pipeline.go:170	pipeline progressed	{"ref": "7c4febab", "percent": 10, "stage": "encoding"}
[36mworker           |[0m 2022-02-02T16:43:43.195Z	INFO	tower.worker	tower/pipeline.go:170	pipeline progressed	{"ref": "5dab35de", "percent": 5, "stage": "encoding"}
[36mworker           |[0m 2022-02-02T16:43:43.555Z	DEBUG	formats	ladder/ladder.go:55	tier definition higher than stream	{"tier": 1080, "height": 720}
[36mworker           |[0m 2022-02-02T16:43:43.555Z	DEBUG	formats	ladder/ladder.go:74	ladder built	{"tiers": [{"Definition":"720p","Height":720,"Width":1280,"VideoBitrate":2500000,"AudioBitrate":"128k","Framerate":0,"BitrateCutoff":0},{"Definition":"360p","Height":360,"Width":640,"VideoBitrate":500000,"AudioBitrate":"96k","Framerate":0,"BitrateCutoff":0},{"Definition":"144p","Height":144,"Width":256,"VideoBitrate":100000,"AudioBitrate":"64k","Framerate":15,"BitrateCutoff":0}]}
